73041	38774	56490	31889	18656
5643	88569	35856	79365	49196
24017	8276	67882	89302	81833
69549	64347	18118	75897	46874
30215	91875	40669	19983	37519
81106	66771	53000	8249	21997
52387	9401	3835	9963	38602
70321	96975	19930	13048	45118
68708	38577	35388	11912	66112
32951	54619	97619	35075	11404
23645	34259	50355	68514	66955
80119	60925	44515	85319	11332
11502	51745	56214	3994	16419
60296	84168	75903	38939	12944
27969	14538	6594	39744	90439
75078	55736	48810	85543	36003
1463	47682	33787	7248	71241
67040	13458	95770	30217	98244
462	33853	3110	65332	18092
35880	41278	45013	38762	99411
84257	27502	74286	20394	87439
354	29305	98980	5676	27698
52431	78417	91156	46904	19400
76907	55988	19420	39825	38094
72808	36196	68797	14903	84307
45536	80571	49303	41330	26436
66227	11688	49988	96864	93259
45181	35457	35309	27333	39531
37165	10403	31248	46144	76264
55297	30027	91752	77711	99059
24331	23428	43724	75659	71885
83874	56135	1778	94390	12503
77937	67672	32854	78412	23368
18040	38338	94272	54439	62423
36820	78291	77914	16265	45423
14416	82417	61561	85375	85266
24390	23410	36196	77668	84621
29447	56943	72804	29365	45958
76141	47024	62718	60962	71284
84354	42956	88094	31057	32917
20922	13460	67675	34956	73519
33409	36367	98316	57970	75502
18842	86828	43163	57731	6197
94983	41169	57145	15233	54928
94324	27767	20210	87949	80001
21250	23502	9804	40023	71862
67527	18794	41677	71565	45525
6934	20832	9419	38803	33519
30597	61925	29937	96488	40824
31176	54578	72631	49028	33407
29127	76873	22066	33368	24415
99937	99935	31480	76203	71337
45316	95093	29892	48032	63594
97337	61440	14552	24966	56676
62952	55099	40723	48676	84491
76495	98327	67742	72848	91448
85895	20085	641	39219	42335
87861	29128	77848	80894	81103
23725	59997	34286	59374	93314
47364	17904	17612	76042	3130
63931	3964	10859	7799	41391
71948	93166	70552	59754	55615
62236	94509	4904	83269	91665
94618	3262	80981	81614	80376
49009	63952	41182	73209	74194
60987	25769	40543	50113	52176
98924	19576	9065	70931	47844
9592	87757	72054	83204	6093
91254	39841	23492	98782	80596
36096	91316	4767	24708	23730
15726	21654	99066	9950	56821
30156	15533	19708	95619	99001
34974	66444	9764	63090	75338
93300	75738	16190	71528	11900
2168	38491	35882	67724	72449
52879	88858	78397	90772	71672
69493	10046	19938	98231	26177
27741	50441	13064	86584	37537
3636	39277	9743	26723	54962
98867	92260	910	31769	3078
11613	48398	79793	3037	48716
79332	79568	74664	70558	4631
10306	27706	12534	93665	23382
19658	868	46749	27100	65930
70825	95390	10295	24043	95288
9533	52564	89856	1678	39857
69535	10326	93345	48501	76221
26698	32486	61210	57248	98577
19045	54229	45942	62651	16417
88625	96102	10553	35373	3195
96605	1306	54871	44200	13288
2194	83314	56866	48974	10472
59821	38843	58247	67447	49104
65559	15133	10857	27872	25094
26566	67895	981	25332	19648
69213	73014	61137	30285	80502
59650	59872	139	55301	54598
9935	49217	64588	61380	26734
90512	80680	65306	97650	18620
94229	7902	10079	69498	70880
41708	39810	15829	63692	97766
38080	32340	26908	68822	34826
9095	77086	39408	39761	68539
4991	35529	25358	31586	86350
44964	19351	43686	7718	21785
9342	22648	20068	36601	79102
74974	10780	18507	74302	30892
30337	98591	77111	21389	28092
9748	14387	3015	17412	18193
46002	97273	79094	96117	83536
89142	77929	77035	75192	75612
74674	80457	91391	58205	33432
10507	72946	75030	59297	99071
48320	27526	27573	36140	60302
83295	26464	16649	33086	3670
97376	5105	6877	27751	83669
55190	10611	49805	16029	6391
30462	20153	44858	68461	79147
17360	43148	50828	91718	49974
15508	61086	22392	62284	1313
63201	32082	68131	95271	28621
2392	64537	23492	57735	92690
97504	40691	24999	87442	4189
31622	3307	31619	22106	96496
74196	78262	7426	77867	4725
69622	68813	56630	15837	5509
77626	87502	47829	63915	8432
88518	59232	13747	66027	22374
160	565	778	958	11
932	383	605	510	804
658	948	792	958	465
188	899	942	863	443
845	902	435	88	509
985	331	885	534	458
481	593	822	613	770
587	258	339	190	119
42	104	995	343	547
910	985	523	762	643
847	299	84	153	668
801	632	458	285	846
181	680	927	230	678
445	425	539	97	897
787	486	319	125	328
896	229	702	968	254
188	981	354	514	345
876	475	156	113	851
175	774	546	154	525
936	547	879	586	496
77	89	92	100	63
23	54	35	77	16
7	8	46	25	75
57	63	44	40	93
52	71	40	63	22
30	84	9	2	87
39	36	65	48	82
34	11	80	90	27
68	45	12	17	64
34	82	9	95	58
21	74	62	76	39
38	4	42	64	10
61	47	84	47	35
29	75	55	23	37
75	69	11	31	54
66	26	51	75	37
66	92	3	32	86
14	66	27	69	31
88	53	81	7	20
36	30	82	9	99
